Chr1plus	6030598	6030875	-	Chr1plus_6030598_6030875	Chr1plus_6030598	Chr1plus_6030875	5'UTR	intron	Pa_1_17150.G
Chr1plus	6064060	6064174	+	Chr1plus_6064060_6064174	Chr1plus_6064060	Chr1plus_6064174	5'UTR	intron	Pa_1_17200.G
Chr1plus	6078832	6078899	+	Chr1plus_6078832_6078899	Chr1plus_6078832	Chr1plus_6078899	3'UTR	intron	Pa_1_17250.G
Chr1plus	6078612	6078720	+	Chr1plus_6078612_6078720	Chr1plus_6078612	Chr1plus_6078720	CDS-3'UTR	intron	Pa_1_17250.G
Chr1plus	6078612	6078678	+	Chr1plus_6078612_6078678	Chr1plus_6078612	Chr1plus_6078678	CDS-3'UTR	intron	Pa_1_17250.G
Chr1plus	6135853	6135966	-	Chr1plus_6135853_6135966	Chr1plus_6135853	Chr1plus_6135966	5'UTR	intron	Pa_1_17370.G
Chr1plus	6148622	6148907	+	Chr1plus_6148622_6148907	Chr1plus_6148622	Chr1plus_6148907	5'UTR	intron	Pa_1_17410.G
Chr1plus	6157791	6157849	-	Chr1plus_6157791_6157849	Chr1plus_6157791	Chr1plus_6157849	3'UTR	intron	Pa_1_17450.G
Chr1plus	6169991	6170063	+	Chr1plus_6169991_6170063	Chr1plus_6169991	Chr1plus_6170063	5'UTR	intron	Pa_1_17480.G
Chr1plus	6208707	6213035	+	Chr1plus_6208707_6213035	Chr1plus_6208707	Chr1plus_6213035	3'UTR	intron	Pa_1_17555.G
Chr1plus	6208707	6213032	+	Chr1plus_6208707_6213032	Chr1plus_6208707	Chr1plus_6213032	3'UTR	intron	Pa_1_17555.G
Chr1plus	6208707	6212836	+	Chr1plus_6208707_6212836	Chr1plus_6208707	Chr1plus_6212836	3'UTR	intron	Pa_1_17555.G
Chr1plus	6208707	6213041	+	Chr1plus_6208707_6213041	Chr1plus_6208707	Chr1plus_6213041	3'UTR	intron	Pa_1_17555.G
Chr1plus	6211794	6211852	+	Chr1plus_6211794_6211852	Chr1plus_6211794	Chr1plus_6211852	3'UTR	intron	Pa_1_17555.G
Chr1plus	6212837	6213035	+	Chr1plus_6212837_6213035	Chr1plus_6212837	Chr1plus_6213035	3'UTR	intron	Pa_1_17555.G
Chr1plus	6213073	6213663	+	Chr1plus_6213073_6213663	Chr1plus_6213073	Chr1plus_6213663	3'UTR	intron	Pa_1_17555.G
Chr1plus	6213073	6214020	+	Chr1plus_6213073_6214020	Chr1plus_6213073	Chr1plus_6214020	3'UTR	intron	Pa_1_17555.G
Chr1plus	6213706	6214020	+	Chr1plus_6213706_6214020	Chr1plus_6213706	Chr1plus_6214020	3'UTR	intron	Pa_1_17555.G
Chr1plus	6213900	6214020	+	Chr1plus_6213900_6214020	Chr1plus_6213900	Chr1plus_6214020	3'UTR	intron	Pa_1_17555.G
Chr1plus	6214066	6214128	+	Chr1plus_6214066_6214128	Chr1plus_6214066	Chr1plus_6214128	3'UTR	intron	Pa_1_17555.G
Chr1plus	6214066	6214132	+	Chr1plus_6214066_6214132	Chr1plus_6214066	Chr1plus_6214132	3'UTR	intron	Pa_1_17555.G
Chr1plus	6237548	6237718	-	Chr1plus_6237548_6237718	Chr1plus_6237548	Chr1plus_6237718	5'UTR	intron	Pa_1_17610.G
Chr1plus	6281646	6281711	+	Chr1plus_6281646_6281711	Chr1plus_6281646	Chr1plus_6281711	5'UTR	intron	Pa_1_17750.G
Chr1plus	6281905	6281994	+	Chr1plus_6281905_6281994	Chr1plus_6281905	Chr1plus_6281994	5'UTR	intron	Pa_1_17750.G
Chr1plus	6282104	6282756	+	Chr1plus_6282104_6282756	Chr1plus_6282104	Chr1plus_6282756	5'UTR	intron	Pa_1_17750.G
Chr1plus	6301002	6301079	+	Chr1plus_6301002_6301079	Chr1plus_6301002	Chr1plus_6301079	3'UTR	intron	Pa_1_17760.G
Chr1plus	6322523	6322596	-	Chr1plus_6322523_6322596	Chr1plus_6322523	Chr1plus_6322596	CDS-5'UTR	intron	Pa_1_17825.G
Chr1plus	6325703	6325767	+	Chr1plus_6325703_6325767	Chr1plus_6325703	Chr1plus_6325767	3'UTR	intron	Pa_1_17830.G
Chr1plus	6329827	6330244	-	Chr1plus_6329827_6330244	Chr1plus_6329827	Chr1plus_6330244	5'UTR	intron	Pa_1_17840.G
Chr1plus	6330342	6330439	-	Chr1plus_6330342_6330439	Chr1plus_6330342	Chr1plus_6330439	5'UTR	intron	Pa_1_17840.G
Chr1plus	6330345	6330439	-	Chr1plus_6330345_6330439	Chr1plus_6330345	Chr1plus_6330439	5'UTR	intron	Pa_1_17840.G
Chr1plus	6330338	6330519	-	Chr1plus_6330338_6330519	Chr1plus_6330338	Chr1plus_6330519	5'UTR	intron	Pa_1_17840.G
Chr1plus	6330620	6330674	-	Chr1plus_6330620_6330674	Chr1plus_6330620	Chr1plus_6330674	5'UTR	intron	Pa_1_17840.G
Chr1plus	6338834	6339363	+	Chr1plus_6338834_6339363	Chr1plus_6338834	Chr1plus_6339363	5'UTR	intron	Pa_1_17860.G
Chr1plus	6339639	6339883	+	Chr1plus_6339639_6339883	Chr1plus_6339639	Chr1plus_6339883	5'UTR	intron	Pa_1_17860.G
Chr1plus	6339946	6340597	+	Chr1plus_6339946_6340597	Chr1plus_6339946	Chr1plus_6340597	5'UTR	intron	Pa_1_17860.G
Chr1plus	6339946	6340561	+	Chr1plus_6339946_6340561	Chr1plus_6339946	Chr1plus_6340561	5'UTR	intron	Pa_1_17860.G
Chr1plus	6342940	6342994	+	Chr1plus_6342940_6342994	Chr1plus_6342940	Chr1plus_6342994	3'UTR	intron	Pa_1_17860.G
Chr1plus	6344491	6344550	+	Chr1plus_6344491_6344550	Chr1plus_6344491	Chr1plus_6344550	3'UTR	intron	Pa_1_17870.G
Chr1plus	6425131	6425225	-	Chr1plus_6425131_6425225	Chr1plus_6425131	Chr1plus_6425225	5'UTR	intron	Pa_1_17980.G
Chr1plus	6425139	6425225	-	Chr1plus_6425139_6425225	Chr1plus_6425139	Chr1plus_6425225	5'UTR	intron	Pa_1_17980.G
Chr1plus	6423939	6424006	-	Chr1plus_6423939_6424006	Chr1plus_6423939	Chr1plus_6424006	3'UTR-CDS	intron	Pa_1_17980.G
Chr1plus	6431349	6431423	+	Chr1plus_6431349_6431423	Chr1plus_6431349	Chr1plus_6431423	3'UTR	intron	Pa_1_18000.G
Chr1plus	6439383	6439415	-	Chr1plus_6439383_6439415	Chr1plus_6439383	Chr1plus_6439415	3'UTR	intron	Pa_1_18020.G
Chr1plus	6439416	6439466	-	Chr1plus_6439416_6439466	Chr1plus_6439416	Chr1plus_6439466	3'UTR	intron	Pa_1_18020.G
Chr1plus	6439416	6439502	-	Chr1plus_6439416_6439502	Chr1plus_6439416	Chr1plus_6439502	3'UTR	intron	Pa_1_18020.G
Chr1plus	6439416	6439505	-	Chr1plus_6439416_6439505	Chr1plus_6439416	Chr1plus_6439505	3'UTR	intron	Pa_1_18020.G
Chr1plus	6439416	6439556	-	Chr1plus_6439416_6439556	Chr1plus_6439416	Chr1plus_6439556	3'UTR-CDS	intron	Pa_1_18020.G
Chr1plus	6450949	6451032	-	Chr1plus_6450949_6451032	Chr1plus_6450949	Chr1plus_6451032	5'UTR	intron	Pa_1_18050.G
Chr1plus	6452387	6452442	+	Chr1plus_6452387_6452442	Chr1plus_6452387	Chr1plus_6452442	5'UTR	intron	Pa_1_18060.G
Chr1plus	6452614	6452671	+	Chr1plus_6452614_6452671	Chr1plus_6452614	Chr1plus_6452671	5'UTR	intron	Pa_1_18060.G
Chr1plus	6471475	6471532	+	Chr1plus_6471475_6471532	Chr1plus_6471475	Chr1plus_6471532	5'UTR	intron	Pa_1_18110.G
Chr1plus	6483622	6484666	+	Chr1plus_6483622_6484666	Chr1plus_6483622	Chr1plus_6484666	5'UTR	intron	Pa_1_18130.G
Chr1plus	6505663	6505718	-	Chr1plus_6505663_6505718	Chr1plus_6505663	Chr1plus_6505718	5'UTR	intron	Pa_1_18210.G
Chr1plus	6516532	6516583	-	Chr1plus_6516532_6516583	Chr1plus_6516532	Chr1plus_6516583	5'UTR	intron	Pa_1_18250.G
Chr1plus	6548316	6548370	-	Chr1plus_6548316_6548370	Chr1plus_6548316	Chr1plus_6548370	5'UTR	intron	Pa_1_18370.G
Chr1plus	6610737	6610802	+	Chr1plus_6610737_6610802	Chr1plus_6610737	Chr1plus_6610802	5'UTR	intron	Pa_1_18550.G
Chr1plus	6610737	6610810	+	Chr1plus_6610737_6610810	Chr1plus_6610737	Chr1plus_6610810	5'UTR	intron	Pa_1_18550.G
Chr1plus	6629213	6629379	+	Chr1plus_6629213_6629379	Chr1plus_6629213	Chr1plus_6629379	5'UTR	intron	Pa_1_18600.G
Chr1plus	6629213	6629385	+	Chr1plus_6629213_6629385	Chr1plus_6629213	Chr1plus_6629385	5'UTR	intron	Pa_1_18600.G
Chr1plus	6643197	6643257	+	Chr1plus_6643197_6643257	Chr1plus_6643197	Chr1plus_6643257	5'UTR	intron	Pa_1_18640.G
Chr1plus	6666445	6666532	+	Chr1plus_6666445_6666532	Chr1plus_6666445	Chr1plus_6666532	5'UTR	intron	Pa_1_18720.G
Chr1plus	6666445	6666535	+	Chr1plus_6666445_6666535	Chr1plus_6666445	Chr1plus_6666535	5'UTR	intron	Pa_1_18720.G
Chr1plus	6683966	6684122	+	Chr1plus_6683966_6684122	Chr1plus_6683966	Chr1plus_6684122	5'UTR	intron	Pa_1_18790.G
Chr1plus	6684065	6684122	+	Chr1plus_6684065_6684122	Chr1plus_6684065	Chr1plus_6684122	5'UTR	intron	Pa_1_18790.G
Chr1plus	6686842	6686903	+	Chr1plus_6686842_6686903	Chr1plus_6686842	Chr1plus_6686903	CDS-3'UTR	intron	Pa_1_18790.G
Chr1plus	6706984	6707119	+	Chr1plus_6706984_6707119	Chr1plus_6706984	Chr1plus_6707119	5'UTR-CDS	intron	Pa_1_18820.G
Chr1plus	6723826	6724214	-	Chr1plus_6723826_6724214	Chr1plus_6723826	Chr1plus_6724214	5'UTR	intron	Pa_1_18850.G
Chr1plus	6723826	6723902	-	Chr1plus_6723826_6723902	Chr1plus_6723826	Chr1plus_6723902	5'UTR	intron	Pa_1_18850.G
Chr1plus	6724389	6724493	-	Chr1plus_6724389_6724493	Chr1plus_6724389	Chr1plus_6724493	5'UTR	intron	Pa_1_18850.G
Chr1plus	6721295	6721417	-	Chr1plus_6721295_6721417	Chr1plus_6721295	Chr1plus_6721417	3'UTR	intron	Pa_1_18850.G
Chr1plus	6729457	6729522	+	Chr1plus_6729457_6729522	Chr1plus_6729457	Chr1plus_6729522	5'UTR	intron	Pa_1_18860.G
Chr1plus	6757932	6758049	-	Chr1plus_6757932_6758049	Chr1plus_6757932	Chr1plus_6758049	5'UTR	intron	Pa_1_18940.G
Chr1plus	6762946	6763001	+	Chr1plus_6762946_6763001	Chr1plus_6762946	Chr1plus_6763001	3'UTR	intron	Pa_1_18950.G
Chr1plus	6762946	6763007	+	Chr1plus_6762946_6763007	Chr1plus_6762946	Chr1plus_6763007	3'UTR	intron	Pa_1_18950.G
Chr1plus	6762946	6763015	+	Chr1plus_6762946_6763015	Chr1plus_6762946	Chr1plus_6763015	3'UTR	intron	Pa_1_18950.G
Chr1plus	6798108	6798168	-	Chr1plus_6798108_6798168	Chr1plus_6798108	Chr1plus_6798168	5'UTR	intron	Pa_1_19010.G
Chr1plus	6819475	6819542	-	Chr1plus_6819475_6819542	Chr1plus_6819475	Chr1plus_6819542	5'UTR	intron	Pa_1_19070.G
Chr1plus	6827688	6827733	-	Chr1plus_6827688_6827733	Chr1plus_6827688	Chr1plus_6827733	3'UTR	intron	Pa_1_19110.G
Chr1plus	6837479	6837644	-	Chr1plus_6837479_6837644	Chr1plus_6837479	Chr1plus_6837644	5'UTR	intron	Pa_1_19160.G
Chr1plus	6837479	6837640	-	Chr1plus_6837479_6837640	Chr1plus_6837479	Chr1plus_6837640	5'UTR	intron	Pa_1_19160.G
Chr1plus	6842526	6842666	-	Chr1plus_6842526_6842666	Chr1plus_6842526	Chr1plus_6842666	3'UTR	intron	Pa_1_19180.G
Chr1plus	6842743	6842817	-	Chr1plus_6842743_6842817	Chr1plus_6842743	Chr1plus_6842817	3'UTR	intron	Pa_1_19180.G
Chr1plus	6842751	6842817	-	Chr1plus_6842751_6842817	Chr1plus_6842751	Chr1plus_6842817	3'UTR	intron	Pa_1_19180.G
Chr1plus	6862806	6862858	-	Chr1plus_6862806_6862858	Chr1plus_6862806	Chr1plus_6862858	5'UTR	intron	Pa_1_19220.G
Chr1plus	6909740	6910178	-	Chr1plus_6909740_6910178	Chr1plus_6909740	Chr1plus_6910178	5'UTR	intron	Pa_1_19310.G
Chr1plus	6909740	6909847	-	Chr1plus_6909740_6909847	Chr1plus_6909740	Chr1plus_6909847	5'UTR	intron	Pa_1_19310.G
Chr1plus	6913624	6913700	-	Chr1plus_6913624_6913700	Chr1plus_6913624	Chr1plus_6913700	5'UTR	intron	Pa_1_19320.G
Chr1plus	6913630	6913700	-	Chr1plus_6913630_6913700	Chr1plus_6913630	Chr1plus_6913700	5'UTR	intron	Pa_1_19320.G
Chr1plus	6913624	6913746	-	Chr1plus_6913624_6913746	Chr1plus_6913624	Chr1plus_6913746	5'UTR	intron	Pa_1_19320.G
Chr1plus	6913765	6913838	-	Chr1plus_6913765_6913838	Chr1plus_6913765	Chr1plus_6913838	5'UTR	intron	Pa_1_19320.G
Chr1plus	6924730	6924934	+	Chr1plus_6924730_6924934	Chr1plus_6924730	Chr1plus_6924934	5'UTR	intron	Pa_1_19345.G
Chr1plus	6929043	6929108	+	Chr1plus_6929043_6929108	Chr1plus_6929043	Chr1plus_6929108	5'UTR	intron	Pa_1_19355.G
Chr1plus	6929215	6929303	+	Chr1plus_6929215_6929303	Chr1plus_6929215	Chr1plus_6929303	5'UTR	intron	Pa_1_19355.G
Chr1plus	6963016	6963077	+	Chr1plus_6963016_6963077	Chr1plus_6963016	Chr1plus_6963077	5'UTR	intron	Pa_1_19460.G
Chr1plus	6974127	6974187	-	Chr1plus_6974127_6974187	Chr1plus_6974127	Chr1plus_6974187	5'UTR	intron	Pa_1_19480.G
Chr1plus	6995011	6995096	-	Chr1plus_6995011_6995096	Chr1plus_6995011	Chr1plus_6995096	5'UTR	intron	Pa_1_19560.G
Chr1plus	7008884	7009002	+	Chr1plus_7008884_7009002	Chr1plus_7008884	Chr1plus_7009002	5'UTR	intron	Pa_1_19630.G
Chr1plus	7008942	7009002	+	Chr1plus_7008942_7009002	Chr1plus_7008942	Chr1plus_7009002	5'UTR	intron	Pa_1_19630.G
Chr1plus	7017800	7017896	+	Chr1plus_7017800_7017896	Chr1plus_7017800	Chr1plus_7017896	5'UTR	intron	Pa_1_19650.G
Chr1plus	7039117	7039184	+	Chr1plus_7039117_7039184	Chr1plus_7039117	Chr1plus_7039184	5'UTR	intron	Pa_1_19710.G
Chr1plus	7044257	7044330	+	Chr1plus_7044257_7044330	Chr1plus_7044257	Chr1plus_7044330	5'UTR	intron	Pa_1_19720.G
Chr1plus	7046267	7046432	+	Chr1plus_7046267_7046432	Chr1plus_7046267	Chr1plus_7046432	3'UTR	intron	Pa_1_19720.G
Chr1plus	7050535	7050612	-	Chr1plus_7050535_7050612	Chr1plus_7050535	Chr1plus_7050612	5'UTR	intron	Pa_1_19750.G
Chr1plus	7051251	7051343	-	Chr1plus_7051251_7051343	Chr1plus_7051251	Chr1plus_7051343	5'UTR	intron	Pa_1_19750.G
Chr1plus	7051251	7051305	-	Chr1plus_7051251_7051305	Chr1plus_7051251	Chr1plus_7051305	5'UTR	intron	Pa_1_19750.G
Chr1plus	7051251	7051347	-	Chr1plus_7051251_7051347	Chr1plus_7051251	Chr1plus_7051347	5'UTR	intron	Pa_1_19750.G
Chr1plus	7066191	7066784	-	Chr1plus_7066191_7066784	Chr1plus_7066191	Chr1plus_7066784	5'UTR	intron	Pa_1_19800.G
Chr1plus	7069288	7069344	+	Chr1plus_7069288_7069344	Chr1plus_7069288	Chr1plus_7069344	5'UTR	intron	Pa_1_19820.G
Chr1plus	7069418	7069469	+	Chr1plus_7069418_7069469	Chr1plus_7069418	Chr1plus_7069469	5'UTR	intron	Pa_1_19820.G
Chr1plus	7078530	7078590	+	Chr1plus_7078530_7078590	Chr1plus_7078530	Chr1plus_7078590	3'UTR	intron	Pa_1_19850.G
Chr1plus	7080542	7080694	-	Chr1plus_7080542_7080694	Chr1plus_7080542	Chr1plus_7080694	5'UTR	intron	Pa_1_19860.G
Chr1plus	7095719	7095791	-	Chr1plus_7095719_7095791	Chr1plus_7095719	Chr1plus_7095791	5'UTR	intron	Pa_1_19910.G
Chr1plus	7095719	7095787	-	Chr1plus_7095719_7095787	Chr1plus_7095719	Chr1plus_7095787	5'UTR	intron	Pa_1_19910.G
Chr1plus	7093063	7093160	-	Chr1plus_7093063_7093160	Chr1plus_7093063	Chr1plus_7093160	3'UTR	intron	Pa_1_19910.G
Chr1plus	7093083	7093160	-	Chr1plus_7093083_7093160	Chr1plus_7093083	Chr1plus_7093160	3'UTR	intron	Pa_1_19910.G
Chr1plus	7093103	7093160	-	Chr1plus_7093103_7093160	Chr1plus_7093103	Chr1plus_7093160	3'UTR	intron	Pa_1_19910.G
Chr1plus	7120886	7121033	+	Chr1plus_7120886_7121033	Chr1plus_7120886	Chr1plus_7121033	5'UTR-CDS	intron	Pa_1_19980.G
Chr1plus	7133543	7133827	-	Chr1plus_7133543_7133827	Chr1plus_7133543	Chr1plus_7133827	5'UTR	intron	Pa_1_19990.G
Chr1plus	7133543	7133641	-	Chr1plus_7133543_7133641	Chr1plus_7133543	Chr1plus_7133641	5'UTR	intron	Pa_1_19990.G
Chr1plus	7133543	7133599	-	Chr1plus_7133543_7133599	Chr1plus_7133543	Chr1plus_7133599	5'UTR	intron	Pa_1_19990.G
Chr1plus	7133776	7133827	-	Chr1plus_7133776_7133827	Chr1plus_7133776	Chr1plus_7133827	5'UTR	intron	Pa_1_19990.G
Chr1plus	7141657	7141728	-	Chr1plus_7141657_7141728	Chr1plus_7141657	Chr1plus_7141728	3'UTR	intron	Pa_1_20020.G
Chr1plus	7159304	7159395	-	Chr1plus_7159304_7159395	Chr1plus_7159304	Chr1plus_7159395	5'UTR	intron	Pa_1_20080.G
Chr1plus	7186383	7186706	-	Chr1plus_7186383_7186706	Chr1plus_7186383	Chr1plus_7186706	5'UTR	intron	Pa_1_20150.G
Chr1plus	7186989	7187224	-	Chr1plus_7186989_7187224	Chr1plus_7186989	Chr1plus_7187224	5'UTR	intron	Pa_1_20150.G
Chr1plus	7186989	7187037	-	Chr1plus_7186989_7187037	Chr1plus_7186989	Chr1plus_7187037	5'UTR	intron	Pa_1_20150.G
Chr1plus	7192249	7192313	+	Chr1plus_7192249_7192313	Chr1plus_7192249	Chr1plus_7192313	5'UTR	intron	Pa_1_20170.G
Chr1plus	7212645	7213003	+	Chr1plus_7212645_7213003	Chr1plus_7212645	Chr1plus_7213003	5'UTR	intron	Pa_1_20240.G
Chr1plus	7212645	7213006	+	Chr1plus_7212645_7213006	Chr1plus_7212645	Chr1plus_7213006	5'UTR	intron	Pa_1_20240.G
Chr1plus	7213306	7213388	+	Chr1plus_7213306_7213388	Chr1plus_7213306	Chr1plus_7213388	5'UTR	intron	Pa_1_20240.G
Chr1plus	7218719	7219025	-	Chr1plus_7218719_7219025	Chr1plus_7218719	Chr1plus_7219025	CDS-5'UTR	intron	Pa_1_20250.G
Chr1plus	7244410	7244464	+	Chr1plus_7244410_7244464	Chr1plus_7244410	Chr1plus_7244464	5'UTR	intron	Pa_1_20310.G
Chr1plus	7291454	7291532	+	Chr1plus_7291454_7291532	Chr1plus_7291454	Chr1plus_7291532	CDS-3'UTR	intron	Pa_1_20415.G
Chr1plus	7295504	7295840	-	Chr1plus_7295504_7295840	Chr1plus_7295504	Chr1plus_7295840	CDS-5'UTR	intron	Pa_1_20420.G
Chr1plus	7296439	7296507	-	Chr1plus_7296439_7296507	Chr1plus_7296439	Chr1plus_7296507	5'UTR	intron	Pa_1_20425.G
Chr1plus	7295975	7296026	-	Chr1plus_7295975_7296026	Chr1plus_7295975	Chr1plus_7296026	3'UTR	intron	Pa_1_20425.G
Chr1plus	7322788	7322855	-	Chr1plus_7322788_7322855	Chr1plus_7322788	Chr1plus_7322855	3'UTR	intron	Pa_1_20500.G
Chr1plus	7330046	7330112	-	Chr1plus_7330046_7330112	Chr1plus_7330046	Chr1plus_7330112	5'UTR	intron	Pa_1_20530.G
Chr1plus	7341697	7341764	-	Chr1plus_7341697_7341764	Chr1plus_7341697	Chr1plus_7341764	3'UTR-CDS	intron	Pa_1_20570.G
Chr1plus	7397559	7397707	-	Chr1plus_7397559_7397707	Chr1plus_7397559	Chr1plus_7397707	5'UTR	intron	Pa_1_20740.G
Chr1plus	7397605	7397707	-	Chr1plus_7397605_7397707	Chr1plus_7397605	Chr1plus_7397707	5'UTR	intron	Pa_1_20740.G
Chr1plus	7403914	7404078	-	Chr1plus_7403914_7404078	Chr1plus_7403914	Chr1plus_7404078	5'UTR	intron	Pa_1_20750.G
Chr1plus	7409083	7409135	+	Chr1plus_7409083_7409135	Chr1plus_7409083	Chr1plus_7409135	5'UTR	intron	Pa_1_20760.G
Chr1plus	7409083	7409132	+	Chr1plus_7409083_7409132	Chr1plus_7409083	Chr1plus_7409132	5'UTR	intron	Pa_1_20760.G
Chr1plus	7425283	7425369	-	Chr1plus_7425283_7425369	Chr1plus_7425283	Chr1plus_7425369	3'UTR	intron	Pa_1_20780.G
Chr1plus	7426157	7426291	-	Chr1plus_7426157_7426291	Chr1plus_7426157	Chr1plus_7426291	3'UTR	intron	Pa_1_20780.G
Chr1plus	7426319	7426382	-	Chr1plus_7426319_7426382	Chr1plus_7426319	Chr1plus_7426382	3'UTR	intron	Pa_1_20780.G
Chr1plus	7461570	7461674	-	Chr1plus_7461570_7461674	Chr1plus_7461570	Chr1plus_7461674	5'UTR	intron	Pa_1_20840.G
Chr1plus	7474443	7474550	+	Chr1plus_7474443_7474550	Chr1plus_7474443	Chr1plus_7474550	5'UTR	intron	Pa_1_20890.G
Chr1plus	7500652	7501063	+	Chr1plus_7500652_7501063	Chr1plus_7500652	Chr1plus_7501063	5'UTR	intron	Pa_1_20920.G
Chr1plus	7500682	7501063	+	Chr1plus_7500682_7501063	Chr1plus_7500682	Chr1plus_7501063	5'UTR	intron	Pa_1_20920.G
Chr1plus	7500682	7500846	+	Chr1plus_7500682_7500846	Chr1plus_7500682	Chr1plus_7500846	5'UTR	intron	Pa_1_20920.G
Chr1plus	7500872	7501063	+	Chr1plus_7500872_7501063	Chr1plus_7500872	Chr1plus_7501063	5'UTR	intron	Pa_1_20920.G
Chr1plus	7538273	7538356	+	Chr1plus_7538273_7538356	Chr1plus_7538273	Chr1plus_7538356	3'UTR	intron	Pa_1_21030.G
Chr1plus	7538273	7538359	+	Chr1plus_7538273_7538359	Chr1plus_7538273	Chr1plus_7538359	3'UTR	intron	Pa_1_21030.G
Chr1plus	7539385	7539445	+	Chr1plus_7539385_7539445	Chr1plus_7539385	Chr1plus_7539445	5'UTR	intron	Pa_1_21040.G
Chr1plus	7568300	7568392	+	Chr1plus_7568300_7568392	Chr1plus_7568300	Chr1plus_7568392	5'UTR	intron	Pa_1_21120.G
Chr1plus	7603851	7604225	-	Chr1plus_7603851_7604225	Chr1plus_7603851	Chr1plus_7604225	5'UTR	intron	Pa_1_21200.G
Chr1plus	7611765	7611857	+	Chr1plus_7611765_7611857	Chr1plus_7611765	Chr1plus_7611857	3'UTR	intron	Pa_1_21220.G
Chr1plus	7627935	7628123	-	Chr1plus_7627935_7628123	Chr1plus_7627935	Chr1plus_7628123	5'UTR	intron	Pa_1_21290.G
Chr1plus	7633875	7633972	-	Chr1plus_7633875_7633972	Chr1plus_7633875	Chr1plus_7633972	5'UTR	intron	Pa_1_21300.G
Chr1plus	7633688	7633760	-	Chr1plus_7633688_7633760	Chr1plus_7633688	Chr1plus_7633760	CDS-5'UTR	intron	Pa_1_21300.G
Chr1plus	7697526	7697675	+	Chr1plus_7697526_7697675	Chr1plus_7697526	Chr1plus_7697675	3'UTR	intron	Pa_1_21440.G
Chr1plus	7697526	7697682	+	Chr1plus_7697526_7697682	Chr1plus_7697526	Chr1plus_7697682	3'UTR	intron	Pa_1_21440.G
Chr1plus	7907024	7907072	-	Chr1plus_7907024_7907072	Chr1plus_7907024	Chr1plus_7907072	3'UTR	intron	Pa_1_22130.G
Chr1plus	7952277	7954645	-	Chr1plus_7952277_7954645	Chr1plus_7952277	Chr1plus_7954645	CDS-5'UTR	ES	Pa_1_22260.G
Chr1plus	7957259	7957433	-	Chr1plus_7957259_7957433	Chr1plus_7957259	Chr1plus_7957433	5'UTR	intron	Pa_1_22270.G
Chr1plus	7957284	7957433	-	Chr1plus_7957284_7957433	Chr1plus_7957284	Chr1plus_7957433	5'UTR	intron	Pa_1_22270.G
Chr1plus	7957263	7957433	-	Chr1plus_7957263_7957433	Chr1plus_7957263	Chr1plus_7957433	5'UTR	intron	Pa_1_22270.G
Chr1plus	7989839	7989995	-	Chr1plus_7989839_7989995	Chr1plus_7989839	Chr1plus_7989995	CDS-5'UTR	intron	Pa_1_22370.G
Chr1plus	8013935	8014097	+	Chr1plus_8013935_8014097	Chr1plus_8013935	Chr1plus_8014097	5'UTR	intron	Pa_1_22460.G
Chr1plus	8013935	8014103	+	Chr1plus_8013935_8014103	Chr1plus_8013935	Chr1plus_8014103	5'UTR	intron	Pa_1_22460.G
Chr1plus	8014052	8014103	+	Chr1plus_8014052_8014103	Chr1plus_8014052	Chr1plus_8014103	5'UTR	intron	Pa_1_22460.G
Chr1plus	8036988	8037047	-	Chr1plus_8036988_8037047	Chr1plus_8036988	Chr1plus_8037047	5'UTR	intron	Pa_1_22550.G
Chr1plus	8094208	8094263	-	Chr1plus_8094208_8094263	Chr1plus_8094208	Chr1plus_8094263	3'UTR	intron	Pa_1_22720.G
Chr1plus	8101283	8101356	-	Chr1plus_8101283_8101356	Chr1plus_8101283	Chr1plus_8101356	5'UTR	intron	Pa_1_22740.G
Chr1plus	8108588	8108659	-	Chr1plus_8108588_8108659	Chr1plus_8108588	Chr1plus_8108659	5'UTR	intron	Pa_1_22760.G
Chr1plus	8167022	8167966	+	Chr1plus_8167022_8167966	Chr1plus_8167022	Chr1plus_8167966	5'UTR	intron	Pa_1_22920.G
Chr1plus	8167022	8168011	+	Chr1plus_8167022_8168011	Chr1plus_8167022	Chr1plus_8168011	5'UTR	intron	Pa_1_22920.G
Chr1plus	8167112	8167956	+	Chr1plus_8167112_8167956	Chr1plus_8167112	Chr1plus_8167956	5'UTR	intron	Pa_1_22920.G
Chr1plus	8167112	8167966	+	Chr1plus_8167112_8167966	Chr1plus_8167112	Chr1plus_8167966	5'UTR	intron	Pa_1_22920.G
Chr1plus	8167416	8167956	+	Chr1plus_8167416_8167956	Chr1plus_8167416	Chr1plus_8167956	5'UTR	intron	Pa_1_22920.G
Chr1plus	8168140	8168234	+	Chr1plus_8168140_8168234	Chr1plus_8168140	Chr1plus_8168234	5'UTR	intron	Pa_1_22920.G
Chr1plus	8168140	8168231	+	Chr1plus_8168140_8168231	Chr1plus_8168140	Chr1plus_8168231	5'UTR	intron	Pa_1_22920.G
Chr1plus	8168140	8168237	+	Chr1plus_8168140_8168237	Chr1plus_8168140	Chr1plus_8168237	5'UTR	intron	Pa_1_22920.G
Chr1plus	8229003	8229269	-	Chr1plus_8229003_8229269	Chr1plus_8229003	Chr1plus_8229269	5'UTR	intron	Pa_1_23020.G
Chr1plus	8232030	8232093	-	Chr1plus_8232030_8232093	Chr1plus_8232030	Chr1plus_8232093	5'UTR	intron	Pa_1_23020.G
