Chr1plus	4920654	4920928	+	Chr1plus_4920654_4920928	Chr1plus_4920654	Chr1plus_4920928
Chr1plus	4923958	4924053	+	Chr1plus_4923958_4924053	Chr1plus_4923958	Chr1plus_4924053
Chr1plus	4923958	4924032	+	Chr1plus_4923958_4924032	Chr1plus_4923958	Chr1plus_4924032
Chr1plus	4923958	4924020	+	Chr1plus_4923958_4924020	Chr1plus_4923958	Chr1plus_4924020
Chr1plus	4926715	4926776	-	Chr1plus_4926715_4926776	Chr1plus_4926715	Chr1plus_4926776
Chr1plus	4942412	4942497	-	Chr1plus_4942412_4942497	Chr1plus_4942412	Chr1plus_4942497
Chr1plus	4970787	4970891	-	Chr1plus_4970787_4970891	Chr1plus_4970787	Chr1plus_4970891
Chr1plus	4970914	4971011	+	Chr1plus_4970914_4971011	Chr1plus_4970914	Chr1plus_4971011
Chr1plus	5001679	5001731	-	Chr1plus_5001679_5001731	Chr1plus_5001679	Chr1plus_5001731
Chr1plus	5012060	5012126	-	Chr1plus_5012060_5012126	Chr1plus_5012060	Chr1plus_5012126
Chr1plus	5077425	5077478	+	Chr1plus_5077425_5077478	Chr1plus_5077425	Chr1plus_5077478
Chr1plus	5078245	5078300	+	Chr1plus_5078245_5078300	Chr1plus_5078245	Chr1plus_5078300
Chr1plus	5101769	5101885	+	Chr1plus_5101769_5101885	Chr1plus_5101769	Chr1plus_5101885
Chr1plus	5113790	5113851	-	Chr1plus_5113790_5113851	Chr1plus_5113790	Chr1plus_5113851
Chr1plus	5113790	5114029	-	Chr1plus_5113790_5114029	Chr1plus_5113790	Chr1plus_5114029
Chr1plus	5113852	5114029	-	Chr1plus_5113852_5114029	Chr1plus_5113852	Chr1plus_5114029
Chr1plus	5115123	5115208	-	Chr1plus_5115123_5115208	Chr1plus_5115123	Chr1plus_5115208
Chr1plus	5120584	5120639	+	Chr1plus_5120584_5120639	Chr1plus_5120584	Chr1plus_5120639
Chr1plus	5121481	5121697	+	Chr1plus_5121481_5121697	Chr1plus_5121481	Chr1plus_5121697
Chr1plus	5122139	5122202	+	Chr1plus_5122139_5122202	Chr1plus_5122139	Chr1plus_5122202
Chr1plus	5125863	5125991	-	Chr1plus_5125863_5125991	Chr1plus_5125863	Chr1plus_5125991
Chr1plus	5140403	5140468	+	Chr1plus_5140403_5140468	Chr1plus_5140403	Chr1plus_5140468
Chr1plus	5141574	5141625	-	Chr1plus_5141574_5141625	Chr1plus_5141574	Chr1plus_5141625
Chr1plus	5167393	5167472	+	Chr1plus_5167393_5167472	Chr1plus_5167393	Chr1plus_5167472
Chr1plus	5168279	5168334	-	Chr1plus_5168279_5168334	Chr1plus_5168279	Chr1plus_5168334
Chr1plus	5168830	5168889	-	Chr1plus_5168830_5168889	Chr1plus_5168830	Chr1plus_5168889
Chr1plus	5168830	5169244	-	Chr1plus_5168830_5169244	Chr1plus_5168830	Chr1plus_5169244
Chr1plus	5169176	5169244	-	Chr1plus_5169176_5169244	Chr1plus_5169176	Chr1plus_5169244
Chr1plus	5169974	5170040	-	Chr1plus_5169974_5170040	Chr1plus_5169974	Chr1plus_5170040
Chr1plus	5171908	5171967	-	Chr1plus_5171908_5171967	Chr1plus_5171908	Chr1plus_5171967
Chr1plus	5175224	5175290	-	Chr1plus_5175224_5175290	Chr1plus_5175224	Chr1plus_5175290
Chr1plus	5188609	5189023	-	Chr1plus_5188609_5189023	Chr1plus_5188609	Chr1plus_5189023
Chr1plus	5193376	5193496	-	Chr1plus_5193376_5193496	Chr1plus_5193376	Chr1plus_5193496
Chr1plus	5194854	5194938	+	Chr1plus_5194854_5194938	Chr1plus_5194854	Chr1plus_5194938
Chr1plus	5197556	5197612	+	Chr1plus_5197556_5197612	Chr1plus_5197556	Chr1plus_5197612
Chr1plus	5198967	5199023	+	Chr1plus_5198967_5199023	Chr1plus_5198967	Chr1plus_5199023
Chr1plus	5199310	5199365	-	Chr1plus_5199310_5199365	Chr1plus_5199310	Chr1plus_5199365
Chr1plus	5200743	5200878	-	Chr1plus_5200743_5200878	Chr1plus_5200743	Chr1plus_5200878
Chr1plus	5200993	5201147	-	Chr1plus_5200993_5201147	Chr1plus_5200993	Chr1plus_5201147
Chr1plus	5202918	5202988	+	Chr1plus_5202918_5202988	Chr1plus_5202918	Chr1plus_5202988
Chr1plus	5206872	5206925	-	Chr1plus_5206872_5206925	Chr1plus_5206872	Chr1plus_5206925
Chr1plus	5218033	5218083	+	Chr1plus_5218033_5218083	Chr1plus_5218033	Chr1plus_5218083
Chr1plus	5229092	5229203	+	Chr1plus_5229092_5229203	Chr1plus_5229092	Chr1plus_5229203
Chr1plus	5250056	5250302	+	Chr1plus_5250056_5250302	Chr1plus_5250056	Chr1plus_5250302
Chr1plus	5250056	5250194	+	Chr1plus_5250056_5250194	Chr1plus_5250056	Chr1plus_5250194
Chr1plus	5289546	5289611	+	Chr1plus_5289546_5289611	Chr1plus_5289546	Chr1plus_5289611
Chr1plus	5302196	5302305	+	Chr1plus_5302196_5302305	Chr1plus_5302196	Chr1plus_5302305
Chr1plus	5309038	5309173	-	Chr1plus_5309038_5309173	Chr1plus_5309038	Chr1plus_5309173
Chr1plus	5309253	5309350	-	Chr1plus_5309253_5309350	Chr1plus_5309253	Chr1plus_5309350
Chr1plus	5309479	5309539	-	Chr1plus_5309479_5309539	Chr1plus_5309479	Chr1plus_5309539
Chr1plus	5357947	5358014	+	Chr1plus_5357947_5358014	Chr1plus_5357947	Chr1plus_5358014
Chr1plus	5384050	5384099	+	Chr1plus_5384050_5384099	Chr1plus_5384050	Chr1plus_5384099
Chr1plus	5384168	5384218	+	Chr1plus_5384168_5384218	Chr1plus_5384168	Chr1plus_5384218
Chr1plus	5384522	5384605	+	Chr1plus_5384522_5384605	Chr1plus_5384522	Chr1plus_5384605
Chr1plus	5384546	5384602	-	Chr1plus_5384546_5384602	Chr1plus_5384546	Chr1plus_5384602
Chr1plus	5395964	5396035	-	Chr1plus_5395964_5396035	Chr1plus_5395964	Chr1plus_5396035
Chr1plus	5396236	5396532	-	Chr1plus_5396236_5396532	Chr1plus_5396236	Chr1plus_5396532
Chr1plus	5396236	5396745	-	Chr1plus_5396236_5396745	Chr1plus_5396236	Chr1plus_5396745
Chr1plus	5396236	5396302	-	Chr1plus_5396236_5396302	Chr1plus_5396236	Chr1plus_5396302
Chr1plus	5403706	5403776	-	Chr1plus_5403706_5403776	Chr1plus_5403706	Chr1plus_5403776
Chr1plus	5412897	5412947	+	Chr1plus_5412897_5412947	Chr1plus_5412897	Chr1plus_5412947
Chr1plus	5412899	5412947	+	Chr1plus_5412899_5412947	Chr1plus_5412899	Chr1plus_5412947
Chr1plus	5429302	5429385	+	Chr1plus_5429302_5429385	Chr1plus_5429302	Chr1plus_5429385
Chr1plus	5434774	5434847	-	Chr1plus_5434774_5434847	Chr1plus_5434774	Chr1plus_5434847
Chr1plus	5444632	5444688	+	Chr1plus_5444632_5444688	Chr1plus_5444632	Chr1plus_5444688
Chr1plus	5449679	5449738	+	Chr1plus_5449679_5449738	Chr1plus_5449679	Chr1plus_5449738
Chr1plus	5451359	5451440	-	Chr1plus_5451359_5451440	Chr1plus_5451359	Chr1plus_5451440
Chr1plus	5467295	5467349	-	Chr1plus_5467295_5467349	Chr1plus_5467295	Chr1plus_5467349
Chr1plus	5485624	5485675	+	Chr1plus_5485624_5485675	Chr1plus_5485624	Chr1plus_5485675
Chr1plus	5489643	5489765	-	Chr1plus_5489643_5489765	Chr1plus_5489643	Chr1plus_5489765
Chr1plus	5496076	5496187	-	Chr1plus_5496076_5496187	Chr1plus_5496076	Chr1plus_5496187
Chr1plus	5496306	5496380	-	Chr1plus_5496306_5496380	Chr1plus_5496306	Chr1plus_5496380
Chr1plus	5501902	5501954	-	Chr1plus_5501902_5501954	Chr1plus_5501902	Chr1plus_5501954
Chr1plus	5501896	5501954	+	Chr1plus_5501896_5501954	Chr1plus_5501896	Chr1plus_5501954
Chr1plus	5504993	5505048	-	Chr1plus_5504993_5505048	Chr1plus_5504993	Chr1plus_5505048
Chr1plus	5510104	5510218	+	Chr1plus_5510104_5510218	Chr1plus_5510104	Chr1plus_5510218
Chr1plus	5510122	5510218	+	Chr1plus_5510122_5510218	Chr1plus_5510122	Chr1plus_5510218
Chr1plus	5513516	5513585	+	Chr1plus_5513516_5513585	Chr1plus_5513516	Chr1plus_5513585
Chr1plus	5519189	5519250	+	Chr1plus_5519189_5519250	Chr1plus_5519189	Chr1plus_5519250
Chr1plus	5539932	5540029	-	Chr1plus_5539932_5540029	Chr1plus_5539932	Chr1plus_5540029
Chr1plus	5540802	5540918	+	Chr1plus_5540802_5540918	Chr1plus_5540802	Chr1plus_5540918
Chr1plus	5552080	5552234	-	Chr1plus_5552080_5552234	Chr1plus_5552080	Chr1plus_5552234
Chr1plus	5556698	5556747	-	Chr1plus_5556698_5556747	Chr1plus_5556698	Chr1plus_5556747
Chr1plus	5561625	5561679	-	Chr1plus_5561625_5561679	Chr1plus_5561625	Chr1plus_5561679
Chr1plus	5582254	5582319	+	Chr1plus_5582254_5582319	Chr1plus_5582254	Chr1plus_5582319
Chr1plus	5587859	5588020	+	Chr1plus_5587859_5588020	Chr1plus_5587859	Chr1plus_5588020
Chr1plus	5602458	5602510	-	Chr1plus_5602458_5602510	Chr1plus_5602458	Chr1plus_5602510
Chr1plus	5603737	5603808	-	Chr1plus_5603737_5603808	Chr1plus_5603737	Chr1plus_5603808
Chr1plus	5606744	5606801	+	Chr1plus_5606744_5606801	Chr1plus_5606744	Chr1plus_5606801
Chr1plus	5614089	5614359	-	Chr1plus_5614089_5614359	Chr1plus_5614089	Chr1plus_5614359
Chr1plus	5615450	5615566	+	Chr1plus_5615450_5615566	Chr1plus_5615450	Chr1plus_5615566
Chr1plus	5621043	5621127	+	Chr1plus_5621043_5621127	Chr1plus_5621043	Chr1plus_5621127
Chr1plus	5631676	5631743	+	Chr1plus_5631676_5631743	Chr1plus_5631676	Chr1plus_5631743
Chr1plus	5632158	5632210	-	Chr1plus_5632158_5632210	Chr1plus_5632158	Chr1plus_5632210
Chr1plus	5664699	5664759	-	Chr1plus_5664699_5664759	Chr1plus_5664699	Chr1plus_5664759
Chr1plus	5665947	5666013	+	Chr1plus_5665947_5666013	Chr1plus_5665947	Chr1plus_5666013
Chr1plus	5670406	5670530	+	Chr1plus_5670406_5670530	Chr1plus_5670406	Chr1plus_5670530
Chr1plus	5685409	5685461	+	Chr1plus_5685409_5685461	Chr1plus_5685409	Chr1plus_5685461
Chr1plus	5692202	5692313	+	Chr1plus_5692202_5692313	Chr1plus_5692202	Chr1plus_5692313
Chr1plus	5717366	5717439	+	Chr1plus_5717366_5717439	Chr1plus_5717366	Chr1plus_5717439
Chr1plus	5718285	5718357	+	Chr1plus_5718285_5718357	Chr1plus_5718285	Chr1plus_5718357
Chr1plus	5733710	5733779	-	Chr1plus_5733710_5733779	Chr1plus_5733710	Chr1plus_5733779
Chr1plus	5733840	5733913	-	Chr1plus_5733840_5733913	Chr1plus_5733840	Chr1plus_5733913
Chr1plus	5741763	5741847	+	Chr1plus_5741763_5741847	Chr1plus_5741763	Chr1plus_5741847
Chr1plus	5743635	5743707	-	Chr1plus_5743635_5743707	Chr1plus_5743635	Chr1plus_5743707
Chr1plus	5743635	5743691	-	Chr1plus_5743635_5743691	Chr1plus_5743635	Chr1plus_5743691
Chr1plus	5743891	5744273	-	Chr1plus_5743891_5744273	Chr1plus_5743891	Chr1plus_5744273
Chr1plus	5747161	5747406	-	Chr1plus_5747161_5747406	Chr1plus_5747161	Chr1plus_5747406
Chr1plus	5747161	5747439	-	Chr1plus_5747161_5747439	Chr1plus_5747161	Chr1plus_5747439
Chr1plus	5747332	5747406	-	Chr1plus_5747332_5747406	Chr1plus_5747332	Chr1plus_5747406
Chr1plus	5747332	5747439	-	Chr1plus_5747332_5747439	Chr1plus_5747332	Chr1plus_5747439
Chr1plus	5770780	5770833	+	Chr1plus_5770780_5770833	Chr1plus_5770780	Chr1plus_5770833
Chr1plus	5800014	5800125	+	Chr1plus_5800014_5800125	Chr1plus_5800014	Chr1plus_5800125
Chr1plus	5800362	5800430	-	Chr1plus_5800362_5800430	Chr1plus_5800362	Chr1plus_5800430
Chr1plus	5817999	5818051	-	Chr1plus_5817999_5818051	Chr1plus_5817999	Chr1plus_5818051
Chr1plus	5818271	5818338	-	Chr1plus_5818271_5818338	Chr1plus_5818271	Chr1plus_5818338
Chr1plus	5818435	5818493	-	Chr1plus_5818435_5818493	Chr1plus_5818435	Chr1plus_5818493
Chr1plus	5828183	5828252	-	Chr1plus_5828183_5828252	Chr1plus_5828183	Chr1plus_5828252
Chr1plus	5834813	5834935	-	Chr1plus_5834813_5834935	Chr1plus_5834813	Chr1plus_5834935
Chr1plus	5836334	5836387	-	Chr1plus_5836334_5836387	Chr1plus_5836334	Chr1plus_5836387
Chr1plus	5857400	5857494	+	Chr1plus_5857400_5857494	Chr1plus_5857400	Chr1plus_5857494
Chr1plus	5870509	5870578	-	Chr1plus_5870509_5870578	Chr1plus_5870509	Chr1plus_5870578
Chr1plus	5882188	5882459	-	Chr1plus_5882188_5882459	Chr1plus_5882188	Chr1plus_5882459
Chr1plus	5890052	5890110	-	Chr1plus_5890052_5890110	Chr1plus_5890052	Chr1plus_5890110
Chr1plus	5920589	5920648	+	Chr1plus_5920589_5920648	Chr1plus_5920589	Chr1plus_5920648
Chr1plus	5920593	5920648	+	Chr1plus_5920593_5920648	Chr1plus_5920593	Chr1plus_5920648
Chr1plus	5926904	5926971	-	Chr1plus_5926904_5926971	Chr1plus_5926904	Chr1plus_5926971
Chr1plus	5946458	5946684	-	Chr1plus_5946458_5946684	Chr1plus_5946458	Chr1plus_5946684
Chr1plus	5946631	5946684	-	Chr1plus_5946631_5946684	Chr1plus_5946631	Chr1plus_5946684
Chr1plus	5946628	5946684	-	Chr1plus_5946628_5946684	Chr1plus_5946628	Chr1plus_5946684
Chr1plus	5947579	5947663	-	Chr1plus_5947579_5947663	Chr1plus_5947579	Chr1plus_5947663
Chr1plus	5961777	6439175	+	Chr1plus_5961777_6439175	Chr1plus_5961777	Chr1plus_6439175
Chr1plus	5976352	5976728	-	Chr1plus_5976352_5976728	Chr1plus_5976352	Chr1plus_5976728
Chr1plus	5976350	5976726	-	Chr1plus_5976350_5976726	Chr1plus_5976350	Chr1plus_5976726
Chr1plus	5991041	5991171	+	Chr1plus_5991041_5991171	Chr1plus_5991041	Chr1plus_5991171
Chr1plus	5991041	5991348	+	Chr1plus_5991041_5991348	Chr1plus_5991041	Chr1plus_5991348
Chr1plus	5991041	5991168	+	Chr1plus_5991041_5991168	Chr1plus_5991041	Chr1plus_5991168
Chr1plus	6001898	6001964	-	Chr1plus_6001898_6001964	Chr1plus_6001898	Chr1plus_6001964
Chr1plus	6002056	6002255	-	Chr1plus_6002056_6002255	Chr1plus_6002056	Chr1plus_6002255
Chr1plus	6002056	6002109	-	Chr1plus_6002056_6002109	Chr1plus_6002056	Chr1plus_6002109
Chr1plus	6013510	6013570	+	Chr1plus_6013510_6013570	Chr1plus_6013510	Chr1plus_6013570
Chr1plus	6018033	6018206	+	Chr1plus_6018033_6018206	Chr1plus_6018033	Chr1plus_6018206
Chr1plus	6031763	6031831	+	Chr1plus_6031763_6031831	Chr1plus_6031763	Chr1plus_6031831
Chr1plus	6085486	6085626	-	Chr1plus_6085486_6085626	Chr1plus_6085486	Chr1plus_6085626
Chr1plus	6085712	6085946	-	Chr1plus_6085712_6085946	Chr1plus_6085712	Chr1plus_6085946
Chr1plus	6085982	6086152	-	Chr1plus_6085982_6086152	Chr1plus_6085982	Chr1plus_6086152
Chr1plus	6093265	6093320	-	Chr1plus_6093265_6093320	Chr1plus_6093265	Chr1plus_6093320
Chr1plus	6093659	6093708	-	Chr1plus_6093659_6093708	Chr1plus_6093659	Chr1plus_6093708
Chr1plus	6093656	6093708	-	Chr1plus_6093656_6093708	Chr1plus_6093656	Chr1plus_6093708
Chr1plus	6099911	6099998	-	Chr1plus_6099911_6099998	Chr1plus_6099911	Chr1plus_6099998
Chr1plus	6103794	6103915	-	Chr1plus_6103794_6103915	Chr1plus_6103794	Chr1plus_6103915
Chr1plus	6105714	6106398	-	Chr1plus_6105714_6106398	Chr1plus_6105714	Chr1plus_6106398
Chr1plus	6106127	6106398	-	Chr1plus_6106127_6106398	Chr1plus_6106127	Chr1plus_6106398
Chr1plus	6106182	6106398	-	Chr1plus_6106182_6106398	Chr1plus_6106182	Chr1plus_6106398
Chr1plus	6106211	6106398	-	Chr1plus_6106211_6106398	Chr1plus_6106211	Chr1plus_6106398
Chr1plus	6115160	6115367	+	Chr1plus_6115160_6115367	Chr1plus_6115160	Chr1plus_6115367
Chr1plus	6118156	6118210	+	Chr1plus_6118156_6118210	Chr1plus_6118156	Chr1plus_6118210
Chr1plus	6120672	6120731	-	Chr1plus_6120672_6120731	Chr1plus_6120672	Chr1plus_6120731
Chr1plus	6127575	6127623	+	Chr1plus_6127575_6127623	Chr1plus_6127575	Chr1plus_6127623
Chr1plus	6153823	6154569	-	Chr1plus_6153823_6154569	Chr1plus_6153823	Chr1plus_6154569
Chr1plus	6185993	6186048	-	Chr1plus_6185993_6186048	Chr1plus_6185993	Chr1plus_6186048
Chr1plus	6186246	6186379	-	Chr1plus_6186246_6186379	Chr1plus_6186246	Chr1plus_6186379
Chr1plus	6190316	6190381	-	Chr1plus_6190316_6190381	Chr1plus_6190316	Chr1plus_6190381
Chr1plus	6197702	6197776	-	Chr1plus_6197702_6197776	Chr1plus_6197702	Chr1plus_6197776
Chr1plus	6199428	6199512	-	Chr1plus_6199428_6199512	Chr1plus_6199428	Chr1plus_6199512
Chr1plus	6201067	6201150	-	Chr1plus_6201067_6201150	Chr1plus_6201067	Chr1plus_6201150
Chr1plus	6201299	6201370	-	Chr1plus_6201299_6201370	Chr1plus_6201299	Chr1plus_6201370
Chr1plus	6202657	6202731	-	Chr1plus_6202657_6202731	Chr1plus_6202657	Chr1plus_6202731
Chr1plus	6203073	6203121	-	Chr1plus_6203073_6203121	Chr1plus_6203073	Chr1plus_6203121
Chr1plus	6206990	6207046	-	Chr1plus_6206990_6207046	Chr1plus_6206990	Chr1plus_6207046
Chr1plus	6214151	6214581	+	Chr1plus_6214151_6214581	Chr1plus_6214151	Chr1plus_6214581
Chr1plus	6214151	6214589	+	Chr1plus_6214151_6214589	Chr1plus_6214151	Chr1plus_6214589
Chr1plus	6214791	6214985	+	Chr1plus_6214791_6214985	Chr1plus_6214791	Chr1plus_6214985
Chr1plus	6216239	6216340	+	Chr1plus_6216239_6216340	Chr1plus_6216239	Chr1plus_6216340
Chr1plus	6216239	6216328	+	Chr1plus_6216239_6216328	Chr1plus_6216239	Chr1plus_6216328
Chr1plus	6219748	6219927	-	Chr1plus_6219748_6219927	Chr1plus_6219748	Chr1plus_6219927
Chr1plus	6231859	6231935	-	Chr1plus_6231859_6231935	Chr1plus_6231859	Chr1plus_6231935
Chr1plus	6237548	6238024	-	Chr1plus_6237548_6238024	Chr1plus_6237548	Chr1plus_6238024
Chr1plus	6237782	6238024	-	Chr1plus_6237782_6238024	Chr1plus_6237782	Chr1plus_6238024
Chr1plus	6238683	6238787	+	Chr1plus_6238683_6238787	Chr1plus_6238683	Chr1plus_6238787
Chr1plus	6272284	6272347	+	Chr1plus_6272284_6272347	Chr1plus_6272284	Chr1plus_6272347
Chr1plus	6291730	6291791	-	Chr1plus_6291730_6291791	Chr1plus_6291730	Chr1plus_6291791
Chr1plus	6295141	6295190	-	Chr1plus_6295141_6295190	Chr1plus_6295141	Chr1plus_6295190
Chr1plus	6301861	6301914	+	Chr1plus_6301861_6301914	Chr1plus_6301861	Chr1plus_6301914
Chr1plus	6302373	6302444	+	Chr1plus_6302373_6302444	Chr1plus_6302373	Chr1plus_6302444
Chr1plus	6308108	6308193	+	Chr1plus_6308108_6308193	Chr1plus_6308108	Chr1plus_6308193
Chr1plus	6319751	6319825	-	Chr1plus_6319751_6319825	Chr1plus_6319751	Chr1plus_6319825
Chr1plus	6319892	6320083	-	Chr1plus_6319892_6320083	Chr1plus_6319892	Chr1plus_6320083
Chr1plus	6321649	6652033	-	Chr1plus_6321649_6652033	Chr1plus_6321649	Chr1plus_6652033
Chr1plus	6330866	6330920	+	Chr1plus_6330866_6330920	Chr1plus_6330866	Chr1plus_6330920
Chr1plus	6331612	6331662	+	Chr1plus_6331612_6331662	Chr1plus_6331612	Chr1plus_6331662
Chr1plus	6335740	6335805	+	Chr1plus_6335740_6335805	Chr1plus_6335740	Chr1plus_6335805
Chr1plus	6351123	6351185	+	Chr1plus_6351123_6351185	Chr1plus_6351123	Chr1plus_6351185
Chr1plus	6353399	6353473	+	Chr1plus_6353399_6353473	Chr1plus_6353399	Chr1plus_6353473
Chr1plus	6356346	6356409	+	Chr1plus_6356346_6356409	Chr1plus_6356346	Chr1plus_6356409
Chr1plus	6371245	6371310	+	Chr1plus_6371245_6371310	Chr1plus_6371245	Chr1plus_6371310
Chr1plus	6389982	6390162	-	Chr1plus_6389982_6390162	Chr1plus_6389982	Chr1plus_6390162
Chr1plus	6389982	6390107	-	Chr1plus_6389982_6390107	Chr1plus_6389982	Chr1plus_6390107
Chr1plus	6412437	6412502	+	Chr1plus_6412437_6412502	Chr1plus_6412437	Chr1plus_6412502
Chr1plus	6428928	6429280	+	Chr1plus_6428928_6429280	Chr1plus_6428928	Chr1plus_6429280
Chr1plus	6428928	6429085	+	Chr1plus_6428928_6429085	Chr1plus_6428928	Chr1plus_6429085
Chr1plus	6429128	6429280	+	Chr1plus_6429128_6429280	Chr1plus_6429128	Chr1plus_6429280
Chr1plus	6439393	6439427	+	Chr1plus_6439393_6439427	Chr1plus_6439393	Chr1plus_6439427
Chr1plus	6439428	6439517	+	Chr1plus_6439428_6439517	Chr1plus_6439428	Chr1plus_6439517
Chr1plus	6439428	6439487	+	Chr1plus_6439428_6439487	Chr1plus_6439428	Chr1plus_6439487
Chr1plus	6439450	6439718	+	Chr1plus_6439450_6439718	Chr1plus_6439450	Chr1plus_6439718
Chr1plus	6444268	6819506	+	Chr1plus_6444268_6819506	Chr1plus_6444268	Chr1plus_6819506
Chr1plus	6444985	6445092	-	Chr1plus_6444985_6445092	Chr1plus_6444985	Chr1plus_6445092
Chr1plus	6444988	6445092	-	Chr1plus_6444988_6445092	Chr1plus_6444988	Chr1plus_6445092
Chr1plus	6455491	6455556	-	Chr1plus_6455491_6455556	Chr1plus_6455491	Chr1plus_6455556
Chr1plus	6459241	6459312	-	Chr1plus_6459241_6459312	Chr1plus_6459241	Chr1plus_6459312
Chr1plus	6459248	6459312	-	Chr1plus_6459248_6459312	Chr1plus_6459248	Chr1plus_6459312
Chr1plus	6460016	6460065	-	Chr1plus_6460016_6460065	Chr1plus_6460016	Chr1plus_6460065
Chr1plus	6476182	6476255	-	Chr1plus_6476182_6476255	Chr1plus_6476182	Chr1plus_6476255
Chr1plus	6483036	6483114	-	Chr1plus_6483036_6483114	Chr1plus_6483036	Chr1plus_6483114
Chr1plus	6488784	6488842	-	Chr1plus_6488784_6488842	Chr1plus_6488784	Chr1plus_6488842
Chr1plus	6512365	6512503	+	Chr1plus_6512365_6512503	Chr1plus_6512365	Chr1plus_6512503
Chr1plus	6526029	6526084	-	Chr1plus_6526029_6526084	Chr1plus_6526029	Chr1plus_6526084
Chr1plus	6530805	6530990	+	Chr1plus_6530805_6530990	Chr1plus_6530805	Chr1plus_6530990
Chr1plus	6537455	6537511	-	Chr1plus_6537455_6537511	Chr1plus_6537455	Chr1plus_6537511
Chr1plus	6542833	6542899	+	Chr1plus_6542833_6542899	Chr1plus_6542833	Chr1plus_6542899
Chr1plus	6542848	6542899	+	Chr1plus_6542848_6542899	Chr1plus_6542848	Chr1plus_6542899
Chr1plus	6542974	6543051	+	Chr1plus_6542974_6543051	Chr1plus_6542974	Chr1plus_6543051
Chr1plus	6543106	6543170	+	Chr1plus_6543106_6543170	Chr1plus_6543106	Chr1plus_6543170
Chr1plus	6553268	6553366	+	Chr1plus_6553268_6553366	Chr1plus_6553268	Chr1plus_6553366
Chr1plus	6558788	6558937	-	Chr1plus_6558788_6558937	Chr1plus_6558788	Chr1plus_6558937
Chr1plus	6593950	6594903	-	Chr1plus_6593950_6594903	Chr1plus_6593950	Chr1plus_6594903
Chr1plus	6594597	6594903	-	Chr1plus_6594597_6594903	Chr1plus_6594597	Chr1plus_6594903
Chr1plus	6594583	6594903	-	Chr1plus_6594583_6594903	Chr1plus_6594583	Chr1plus_6594903
Chr1plus	6608122	6608298	-	Chr1plus_6608122_6608298	Chr1plus_6608122	Chr1plus_6608298
Chr1plus	6617786	6617881	+	Chr1plus_6617786_6617881	Chr1plus_6617786	Chr1plus_6617881
Chr1plus	6618222	6618283	+	Chr1plus_6618222_6618283	Chr1plus_6618222	Chr1plus_6618283
Chr1plus	6625431	6625494	-	Chr1plus_6625431_6625494	Chr1plus_6625431	Chr1plus_6625494
Chr1plus	6641377	6641504	+	Chr1plus_6641377_6641504	Chr1plus_6641377	Chr1plus_6641504
Chr1plus	6641585	6641649	+	Chr1plus_6641585_6641649	Chr1plus_6641585	Chr1plus_6641649
Chr1plus	6659783	6659858	+	Chr1plus_6659783_6659858	Chr1plus_6659783	Chr1plus_6659858
Chr1plus	6673234	6673282	+	Chr1plus_6673234_6673282	Chr1plus_6673234	Chr1plus_6673282
Chr1plus	6701251	6701373	-	Chr1plus_6701251_6701373	Chr1plus_6701251	Chr1plus_6701373
Chr1plus	6701311	6701373	-	Chr1plus_6701311_6701373	Chr1plus_6701311	Chr1plus_6701373
Chr1plus	6709550	6709660	+	Chr1plus_6709550_6709660	Chr1plus_6709550	Chr1plus_6709660
Chr1plus	6725451	6725513	-	Chr1plus_6725451_6725513	Chr1plus_6725451	Chr1plus_6725513
Chr1plus	6726069	6726138	+	Chr1plus_6726069_6726138	Chr1plus_6726069	Chr1plus_6726138
Chr1plus	6726486	6726584	+	Chr1plus_6726486_6726584	Chr1plus_6726486	Chr1plus_6726584
Chr1plus	6726490	6726584	+	Chr1plus_6726490_6726584	Chr1plus_6726490	Chr1plus_6726584
Chr1plus	6726785	6726882	-	Chr1plus_6726785_6726882	Chr1plus_6726785	Chr1plus_6726882
Chr1plus	6726791	6726882	-	Chr1plus_6726791_6726882	Chr1plus_6726791	Chr1plus_6726882
Chr1plus	6732886	6732954	+	Chr1plus_6732886_6732954	Chr1plus_6732886	Chr1plus_6732954
Chr1plus	6746774	6747120	-	Chr1plus_6746774_6747120	Chr1plus_6746774	Chr1plus_6747120
Chr1plus	6747307	6747510	-	Chr1plus_6747307_6747510	Chr1plus_6747307	Chr1plus_6747510
Chr1plus	6784057	6784115	-	Chr1plus_6784057_6784115	Chr1plus_6784057	Chr1plus_6784115
Chr1plus	6793065	6793218	+	Chr1plus_6793065_6793218	Chr1plus_6793065	Chr1plus_6793218
Chr1plus	6794988	6795322	+	Chr1plus_6794988_6795322	Chr1plus_6794988	Chr1plus_6795322
Chr1plus	6795088	6795322	+	Chr1plus_6795088_6795322	Chr1plus_6795088	Chr1plus_6795322
Chr1plus	6795360	6795778	+	Chr1plus_6795360_6795778	Chr1plus_6795360	Chr1plus_6795778
Chr1plus	6795360	6795413	+	Chr1plus_6795360_6795413	Chr1plus_6795360	Chr1plus_6795413
Chr1plus	6795360	6795417	+	Chr1plus_6795360_6795417	Chr1plus_6795360	Chr1plus_6795417
Chr1plus	6805683	6805974	-	Chr1plus_6805683_6805974	Chr1plus_6805683	Chr1plus_6805974
Chr1plus	6808237	6808315	+	Chr1plus_6808237_6808315	Chr1plus_6808237	Chr1plus_6808315
Chr1plus	6808537	6808815	+	Chr1plus_6808537_6808815	Chr1plus_6808537	Chr1plus_6808815
