Chr1plus	6137831	6137888	2;5;1;1;1;2	+	SRR3197703;SRR3197700;SRR6960219;SRR6960215;SRR3197701;SRR3197708	Chr1plus_6137831_6137888	5	NA
Chr1plus	6146887	6146975	40;27;40;44;19;38;11;15;12;7;26;17;14;9;32;24;63;4;12;14;6;8;11;9;10;8;3;3;5;3	+	SRR3197700;SRR3197703;SRR3197705;SRR3197709;SRR3197701;SRR3197704;SRR6960216;SRR6960217;SRR6960222;SRR6960209;SRR3197706;SRR3197707;SRR6960221;SRR6960213;SRR3197708;SRR6960214;SRR3197702;SRR3197711;SRR3197710;SRR6960219;SRR6960220;SRR6960218;SRR6960223;SRR6960207;SRR6960208;SRR6960212;SRR6960225;SRR6960215;SRR6960211;ERR2224046	Chr1plus_6146887_6146975	63	NA
Chr1plus	6147301	6148633	71;24;151;20	+	ERR2224046;ERR2224049;ERR2224050;ERR2224051	Chr1plus_6147301_6148633	151	NA
Chr1plus	6147621	6147686	6;6;1	+	SRR6960209;SRR6960218;SRR6960210	Chr1plus_6147621_6147686	6	NA
Chr1plus	6148622	6148907	10;10;13;9;20;8;6;19;12;8;7;5;10;1;2;14;20;9;13;9;3;355;122;253;59;1050;407;1	+	SRR3197700;SRR3197705;SRR3197709;SRR6960213;SRR6960217;SRR3197702;SRR6960225;SRR3197704;SRR3197710;SRR3197708;SRR3197701;SRR3197703;SRR3197711;SRR6960223;SRR3197707;SRR6960222;SRR6960209;SRR6960218;SRR6960219;SRR6960221;SRR6960216;ERR2224046;ERR2224047;ERR2224048;ERR2224049;ERR2224050;ERR2224051;SRR6960220	Chr1plus_6148622_6148907	1050	NA
Chr1plus	6153823	6154569	34;27;11;6	-	ERR2224047;ERR2224050;ERR2224048;ERR2224049	Chr1plus_6153823_6154569	34	NA
Chr1plus	6157453	6157521	3;4;4;3;6;4;3;2;1;1;1;1;1;1;2	-	SRR3197702;SRR3197710;SRR3197709;SRR3197711;SRR3197705;SRR3197700;SRR3197701;SRR3197706;SRR6960212;SRR6960208;SRR3197703;SRR3197708;SRR3197704;ERR2224046;ERR2224050	Chr1plus_6157453_6157521	6	NA
Chr1plus	6157791	6157849	3;10;6;1;1;6;8;2;1;2	-	SRR6960207;SRR6960214;SRR6960223;SRR6960212;SRR6960213;SRR6960215;SRR6960216;SRR6960225;SRR6960222;SRR3197700	Chr1plus_6157791_6157849	10	NA
Chr1plus	6169991	6170063	4;2;3;4;1;3;3;3;1;4;1;8;3;1;1	+	SRR3197710;SRR3197711;SRR6960222;SRR6960217;SRR6960212;SRR3197704;SRR6960219;SRR6960221;SRR3197705;SRR3197709;SRR3197708;ERR2224050;ERR2224047;SRR3197700;SRR3197702	Chr1plus_6169991_6170063	8	NA
Chr1plus	6185993	6186048	14;3;4;12;25;6;8;6;2;6;5;4;8;3;2;1;6;7;1;2;4;8;3;4;2;5;1	-	SRR6960223;SRR3197710;SRR3197711;SRR6960216;SRR6960220;SRR6960222;SRR6960217;SRR6960215;SRR6960221;SRR6960214;SRR3197700;SRR3197704;SRR6960208;SRR6960225;SRR6960213;SRR6960210;SRR6960218;SRR6960211;SRR3197707;SRR6960207;SRR6960212;ERR2224048;SRR3197705;SRR6960209;SRR3197703;SRR6960224;SRR3197709	Chr1plus_6185993_6186048	25	NA
Chr1plus	6186246	6186379	4;3;7;2;4;4;3;4;4;2;1;4;2;1;1;1;2	-	SRR6960214;SRR6960218;SRR6960225;SRR3197700;SRR6960222;SRR6960208;SRR6960223;SRR3197710;SRR6960211;SRR6960209;SRR6960224;SRR6960210;SRR6960216;SRR6960215;SRR6960212;SRR3197704;SRR3197705	Chr1plus_6186246_6186379	7	NA
Chr1plus	6190316	6190381	16;53;54;56;19;43;23;49;47;37;6;38;6;4;2;1;1;7;1;9;2;3;1;1	-	SRR3197701;SRR3197702;SRR3197704;SRR3197705;SRR3197711;SRR3197703;SRR3197706;SRR3197708;SRR3197710;SRR3197707;SRR6960213;SRR3197709;SRR6960207;SRR6960222;SRR6960217;SRR6960223;SRR6960218;SRR3197700;SRR6960208;SRR6960214;SRR6960211;SRR6960216;SRR6960212;SRR6960219	Chr1plus_6190316_6190381	56	NA
Chr1plus	6197702	6197776	2;2;5;1;2	-	SRR6960214;SRR3197705;ERR2224051;SRR3197706;SRR3197708	Chr1plus_6197702_6197776	5	NA
Chr1plus	6199428	6199512	20;25;14;12;6;20;59;45;36;12;16;4;41;7;22;22;12;17;10;12;15;4;11;14;1;2;3;2;4;11;5;1	-	SRR6960216;SRR6960217;SRR6960222;SRR6960223;SRR6960208;SRR3197705;SRR3197704;SRR3197708;SRR3197709;SRR3197701;SRR3197700;SRR3197710;SRR6960214;SRR6960218;SRR6960220;SRR6960211;SRR6960207;SRR6960212;SRR6960215;SRR6960219;SRR6960225;SRR3197703;SRR6960209;SRR6960221;SRR3197711;SRR3197707;SRR6960210;SRR6960213;SRR6960224;SRR3197702;SRR3197706;ERR2224048	Chr1plus_6199428_6199512	59	NA
Chr1plus	6201067	6201150	115;77;46;81;6;71;7;16;6;8;16;9;7;3;5;4;4;4;3;11;3;1;2;2;2;4;2;6;3	-	SRR3197704;SRR3197705;SRR3197708;SRR6960214;SRR3197702;SRR3197709;SRR6960209;SRR6960211;SRR6960212;SRR6960215;SRR6960220;SRR6960210;SRR6960216;SRR6960222;SRR6960225;SRR3197711;SRR6960213;SRR6960224;SRR6960208;SRR6960217;SRR3197707;SRR6960223;SRR3197703;SRR3197710;SRR3197701;SRR3197700;SRR6960221;SRR6960207;SRR6960218	Chr1plus_6201067_6201150	115	NA
Chr1plus	6201299	6201370	105;42;40;37;60;16;5;4;5;4;2;6;5;1;8;6;7;2;6;3;5;7;3;4;1;4;2;2;3;1	-	SRR3197704;SRR3197705;SRR6960214;SRR3197709;SRR3197708;SRR3197710;SRR6960212;SRR6960220;SRR6960217;SRR6960223;SRR6960213;SRR3197700;SRR6960207;SRR6960216;SRR6960219;SRR6960224;SRR6960209;SRR3197702;SRR3197711;SRR3197706;SRR6960221;SRR6960222;SRR3197701;SRR6960218;SRR3197707;SRR6960215;SRR6960211;ERR2224049;SRR6960210;SRR3197703	Chr1plus_6201299_6201370	105	NA
Chr1plus	6202657	6202731	9;14;4	-	SRR3197709;SRR3197704;SRR3197705	Chr1plus_6202657_6202731	14	NA
Chr1plus	6203073	6203121	7;2;1;5	-	SRR3197704;SRR3197709;SRR3197705;SRR6960214	Chr1plus_6203073_6203121	7	NA
Chr1plus	6206990	6207046	7;2;3;1;5;2;3;1;2;1;1;1;2	-	SRR6960213;SRR3197707;SRR6960219;SRR6960224;SRR3197702;SRR6960214;SRR6960218;SRR3197710;SRR3197709;SRR3197708;SRR6960225;SRR6960207;SRR6960217	Chr1plus_6206990_6207046	7	NA
Chr1plus	6208707	6213035	68;39;40;68;55;76;70;48	+	SRR6960217;SRR6960225;SRR6960218;SRR6960219;SRR6960220;SRR6960221;SRR6960222;SRR6960223	Chr1plus_6208707_6213035	76	NA
Chr1plus	6208707	6213032	15;7;9;18;8;15;4;3	+	SRR6960217;SRR6960218;SRR6960219;SRR6960222;SRR6960223;SRR6960221;SRR6960225;SRR6960220	Chr1plus_6208707_6213032	18	NA
Chr1plus	6208707	6212836	3;6;4;2;4;5;3	+	SRR6960219;SRR6960221;SRR6960220;SRR6960217;SRR6960225;SRR6960222;SRR6960218	Chr1plus_6208707_6212836	6	NA
Chr1plus	6208707	6213041	4;11	+	SRR6960221;SRR6960219	Chr1plus_6208707_6213041	11	NA
Chr1plus	6211794	6211852	7;7;9;14;8;11;23;19;26;18;39;7;7;7;9;6;3;5;15;3;7;5;5;3;3;6;9;2;3	+	SRR6960209;SRR6960215;SRR6960221;SRR6960222;SRR3197701;SRR3197703;SRR3197705;SRR3197709;SRR3197710;SRR3197711;SRR3197704;SRR6960219;SRR6960207;SRR3197708;SRR3197700;SRR3197702;SRR3197706;SRR6960212;SRR6960217;SRR6960218;SRR3197707;SRR6960214;SRR6960223;SRR6960213;SRR6960216;SRR6960210;SRR6960220;ERR2224049;SRR6960225	Chr1plus_6211794_6211852	39	NA
Chr1plus	6212837	6213035	5;6;1;5	+	SRR3197708;SRR3197709;SRR6960214;SRR6960216	Chr1plus_6212837_6213035	6	NA
Chr1plus	6213073	6213663	13;25;22;21;14;15;49;15;15;18;17;14;22;40;43;9;30;67;31;22;20;7;28;19;65;107;79;150;55;54;162;28;10;12;2	+	SRR3197705;SRR3197709;SRR6960213;SRR3197708;SRR3197702;SRR6960216;SRR6960219;SRR3197703;SRR6960214;SRR3197711;SRR6960212;SRR3197700;SRR6960218;SRR6960221;SRR6960222;SRR6960215;SRR6960223;SRR6960217;SRR6960225;SRR3197710;SRR6960209;SRR6960211;SRR3197704;SRR6960208;ERR2224049;ERR2224048;ERR2224050;ERR2224047;SRR6960220;ERR2224046;ERR2224051;SRR3197701;SRR6960210;SRR6960207;SRR3197706	Chr1plus_6213073_6213663	162	NA
Chr1plus	6213073	6214020	58;18;19;30;54;61;10;23;36;46;4;30;38;22;31;26;18;56;26;17;8;7;19;66;39;15;50;23;154;384;158;180;18;173;145;1	+	SRR3197710;SRR3197702;SRR6960207;SRR6960216;SRR6960219;SRR3197704;SRR6960208;SRR3197703;SRR3197708;SRR3197709;SRR6960210;SRR3197705;SRR3197711;SRR6960215;SRR6960218;SRR6960209;SRR6960214;SRR6960222;SRR6960225;SRR3197701;SRR3197707;SRR6960211;SRR6960213;SRR6960221;SRR6960223;SRR6960212;SRR6960217;SRR6960220;ERR2224049;ERR2224048;ERR2224050;ERR2224046;SRR3197700;ERR2224051;ERR2224047;SRR3197706	Chr1plus_6213073_6214020	384	NA
Chr1plus	6213706	6214020	48;93;46;7;44;43;57;28;50;31;41;39;47;28;46;32;24;13;65;9;28;26;27;34;16;225;364;150;21;29;22;54;46;182;196;209	+	SRR6960222;SRR6960217;SRR3197710;SRR3197707;SRR6960209;SRR6960213;SRR6960223;SRR6960218;SRR3197704;SRR6960208;SRR3197701;SRR3197708;SRR6960221;SRR6960207;SRR3197709;SRR6960212;SRR3197702;SRR6960211;SRR6960219;SRR3197706;SRR6960216;SRR3197700;SRR3197703;SRR3197711;SRR6960210;ERR2224047;ERR2224048;ERR2224049;SRR3197705;SRR6960214;SRR6960215;SRR6960220;SRR6960225;ERR2224046;ERR2224050;ERR2224051	Chr1plus_6213706_6214020	364	NA
Chr1plus	6213900	6214020	2;3;2;2;5;4;2;2;1;1;1;2;1;3;1	+	SRR6960218;SRR6960222;SRR3197701;SRR6960213;SRR6960217;SRR3197710;SRR6960219;SRR6960223;SRR6960225;SRR6960210;SRR6960216;SRR6960208;SRR6960215;ERR2224048;SRR6960212	Chr1plus_6213900_6214020	5	NA
Chr1plus	6214066	6214128	126;60;79;55;165;60;91;58;91;134;77;66;131;62;91;18;23;85;48;19;29;61;65;65;59;58;96;80;83;68;118;223;61;179;201;82	+	SRR3197704;SRR3197703;SRR3197705;SRR6960208;SRR3197710;SRR3197702;SRR3197700;SRR3197701;SRR3197708;SRR3197709;SRR6960209;SRR6960214;SRR6960217;SRR6960220;SRR6960222;SRR3197706;SRR3197707;SRR3197711;SRR6960207;SRR6960210;SRR6960211;SRR6960212;SRR6960213;SRR6960215;SRR6960216;SRR6960218;SRR6960219;SRR6960221;SRR6960223;SRR6960225;ERR2224047;ERR2224048;ERR2224049;ERR2224050;ERR2224051;ERR2224046	Chr1plus_6214066_6214128	223	NA
Chr1plus	6214066	6214132	4;2;3;4;1;20;37;1	+	SRR6960221;SRR3197701;SRR3197711;SRR6960212;SRR6960222;ERR2224048;ERR2224050;SRR6960213	Chr1plus_6214066_6214132	37	NA
Chr1plus	6214151	6214581	46;258;51;128;64;22;95;208;22;29;33;31;36;75;152;41;19;29;25;41;11;48;63;22;15;14;20;24;43;27;42;17;28;22;27	+	SRR3197711;ERR2224051;ERR2224049;ERR2224047;SRR3197704;SRR6960215;SRR3197710;ERR2224050;SRR3197701;SRR6960207;SRR6960208;SRR6960214;SRR6960225;ERR2224046;ERR2224048;SRR3197700;SRR3197706;SRR3197702;SRR3197703;SRR3197705;SRR3197707;SRR3197708;SRR3197709;SRR6960209;SRR6960210;SRR6960211;SRR6960212;SRR6960213;SRR6960217;SRR6960218;SRR6960219;SRR6960220;SRR6960221;SRR6960222;SRR6960223	Chr1plus_6214151_6214581	258	NA
Chr1plus	6214151	6214589	67;24;217;231;6;32;35;68;171;20;14;7;22;40;11;38;35;22;19;7;21;13;17;22;25;12;20;9;21;27;23	+	ERR2224046;SRR6960222;ERR2224050;ERR2224051;SRR3197706;SRR3197708;SRR6960217;ERR2224047;ERR2224048;SRR3197700;SRR3197701;SRR3197702;SRR3197703;SRR3197704;SRR3197707;SRR3197709;SRR3197710;SRR3197711;SRR6960209;SRR6960211;SRR6960212;SRR6960213;SRR6960214;SRR6960215;SRR6960216;SRR6960218;SRR6960219;SRR6960220;SRR6960221;SRR6960223;SRR6960225	Chr1plus_6214151_6214589	231	NA
Chr1plus	6214791	6214985	11;24;20;19;23;18;9;64;16;10;5;7;15;8;11;30;15;12;23;5;21;7;11;15;39;12;18;46;3;145;85;35;65;31;25	+	SRR6960208;SRR6960209;SRR6960210;SRR6960213;SRR6960217;SRR6960220;SRR3197703;SRR3197710;SRR6960207;SRR6960212;SRR6960211;SRR6960214;SRR6960215;SRR6960216;SRR6960218;SRR6960219;SRR6960221;SRR6960222;SRR6960223;SRR6960225;SRR3197700;SRR3197701;SRR3197702;SRR3197704;SRR3197705;SRR3197708;SRR3197709;SRR3197711;SRR3197707;ERR2224050;ERR2224051;ERR2224046;ERR2224048;ERR2224049;ERR2224047	Chr1plus_6214791_6214985	145	NA
Chr1plus	6216239	6216340	9;27;18;12;14;44;28;71;48;34;35;40;35;38;43;32;16;19;18;20;23;59;6;19;12;23;5;18;7;5;5;9;2	+	SRR6960208;SRR3197702;SRR3197703;SRR3197706;SRR3197707;SRR3197711;SRR6960218;SRR6960219;SRR6960221;SRR3197704;SRR3197709;SRR3197700;SRR6960209;SRR6960213;SRR6960217;SRR6960222;SRR6960223;SRR3197708;SRR6960207;SRR6960215;SRR3197705;SRR3197710;SRR6960220;SRR6960212;SRR3197701;SRR6960216;SRR6960214;SRR6960225;SRR6960210;SRR6960211;ERR2224050;ERR2224051;ERR2224047	Chr1plus_6216239_6216340	71	NA
Chr1plus	6216239	6216328	7;2;3;8;4;6;1;3;2;4;1;2;1;3	+	SRR3197710;SRR3197708;SRR3197703;SRR3197705;SRR3197704;SRR3197711;SRR6960214;SRR6960219;SRR6960218;SRR6960212;SRR3197702;SRR6960217;SRR6960225;SRR6960220	Chr1plus_6216239_6216328	8	NA
Chr1plus	6219748	6219927	6;1	-	SRR6960215;SRR6960225	Chr1plus_6219748_6219927	6	NA
Chr1plus	6220755	6221320	6;14;2;4;1;2	-	SRR6960212;SRR3197711;SRR6960208;SRR6960217;SRR6960216;SRR6960207	Chr1plus_6220755_6221320	14	NA
Chr1plus	6220765	6221084	67;39;41;68;21;54;19;14;19;16;10;24;15;60;35;68;40;25;53;66;58;33;35;34;45;7;18;10;25;3;7;30;4;3	-	SRR6960208;SRR6960209;SRR6960210;SRR6960215;SRR6960218;SRR6960222;SRR3197700;SRR3197701;SRR3197704;SRR3197705;SRR3197706;SRR3197708;SRR3197709;SRR3197710;SRR6960216;SRR6960223;SRR6960211;SRR6960220;SRR6960212;SRR6960214;SRR6960217;SRR6960219;SRR6960221;SRR3197711;SRR6960225;SRR3197703;SRR6960213;SRR3197702;SRR6960207;SRR3197707;ERR2224048;ERR2224051;ERR2224047;ERR2224046	Chr1plus_6220765_6221084	68	NA
Chr1plus	6220765	6220953	3;5;7;3;4;2;2;1;1;1	-	SRR6960209;SRR6960222;SRR3197709;SRR6960211;SRR6960219;SRR6960221;SRR3197701;SRR3197711;SRR6960225;SRR3197706	Chr1plus_6220765_6220953	7	NA
Chr1plus	6220765	6220861	4;6;3;1;2;1;1	-	SRR6960215;SRR6960217;SRR6960223;SRR3197708;SRR3197711;SRR3197703;SRR3197710	Chr1plus_6220765_6220861	6	NA
Chr1plus	6220765	6221154	39;7;15;27;22;10;33;29;21;6;11;22;23;12;17;16;24;11;13;17;32;26;5;4;12;4;2;15;12;9	-	SRR6960225;SRR3197708;SRR6960212;SRR3197710;SRR6960216;SRR6960218;SRR6960223;SRR3197705;SRR3197711;SRR6960213;SRR6960220;SRR6960221;SRR6960208;SRR6960209;SRR3197709;SRR6960214;SRR6960215;SRR6960219;SRR6960210;SRR6960217;SRR6960222;SRR6960211;SRR3197703;SRR3197702;SRR3197700;SRR3197707;SRR6960207;SRR3197701;SRR3197704;ERR2224051	Chr1plus_6220765_6221154	39	NA
Chr1plus	6220765	6222080	1;2;35	-	SRR3197711;SRR6960225;ERR2224051	Chr1plus_6220765_6222080	35	NA
Chr1plus	6221386	6222080	13;6;10;7;10;13	-	SRR6960217;SRR6960219;SRR3197705;SRR6960211;SRR6960218;SRR6960225	Chr1plus_6221386_6222080	13	NA
Chr1plus	6221794	6222080	13;14;2;4;5	-	SRR3197710;SRR3197711;SRR6960209;SRR6960214;SRR6960217	Chr1plus_6221794_6222080	14	NA
Chr1plus	6221901	6221999	4;9	-	ERR2224049;SRR3197711	Chr1plus_6221901_6221999	9	NA
Chr1plus	6231859	6231935	2;9;1;2;1;2	-	SRR3197705;SRR6960207;SRR6960214;SRR6960215;SRR3197707;SRR3197709	Chr1plus_6231859_6231935	9	NA
Chr1plus	6237548	6237718	16;7;47;37;25;33;11;25;30;34;24;10;6;24;8;10;17;23;15;23;47;8;4;16;17;9;9;12;3;1424;1987;4309;1784;173	-	SRR6960214;SRR6960215;SRR6960217;SRR6960219;SRR6960220;SRR3197704;SRR3197706;SRR3197709;SRR3197710;SRR6960209;SRR3197711;SRR6960216;SRR6960208;SRR3197708;SRR6960218;SRR3197700;SRR3197703;SRR3197705;SRR6960211;SRR6960221;SRR6960222;SRR3197707;SRR6960213;SRR3197701;SRR6960212;SRR6960225;SRR6960223;SRR3197702;SRR6960210;ERR2224046;ERR2224047;ERR2224048;ERR2224049;ERR2224050	Chr1plus_6237548_6237718	4309	NA
Chr1plus	6237548	6238024	94;10;13;90;83;67;44;41;34;17;62;41;6;32;14;18;47;35;11;4;11;16;3;10;8;9;4;5;5556;2500;5673;160	-	SRR6960209;SRR6960215;SRR6960216;SRR6960217;SRR6960219;SRR6960222;SRR3197700;SRR3197701;SRR3197704;SRR3197708;SRR3197710;SRR3197711;SRR6960223;SRR3197705;SRR3197702;SRR6960220;SRR6960221;SRR3197709;SRR6960211;SRR6960213;SRR6960218;SRR3197703;SRR3197707;SRR6960208;SRR6960214;SRR3197706;SRR6960225;SRR6960212;ERR2224046;ERR2224047;ERR2224048;ERR2224050	Chr1plus_6237548_6238024	5673	NA
Chr1plus	6237782	6238024	1;52	-	SRR3197700;ERR2224046	Chr1plus_6237782_6238024	52	NA
Chr1plus	6238683	6238787	2;5;1;2;1;1	+	SRR6960214;SRR6960221;SRR3197700;SRR6960219;SRR6960208;SRR6960210	Chr1plus_6238683_6238787	5	NA
Chr1plus	6244142	6244208	1;1;3;20	+	SRR6960222;SRR6960216;SRR3197710;SRR3197702	Chr1plus_6244142_6244208	20	NA
Chr1plus	6244349	6244447	7;4;11;7;8;7;8;13;5;2;8;10;8;8;4;1;2;7;1;4;3;7;3;2;1;4;1;12;3;2	+	SRR6960216;SRR3197701;SRR3197702;SRR6960219;SRR3197709;SRR6960208;SRR6960217;SRR3197710;SRR6960213;SRR6960212;SRR6960221;SRR3197703;SRR6960214;SRR6960211;SRR6960215;SRR6960218;SRR3197700;SRR3197704;SRR3197707;SRR6960222;SRR6960223;SRR3197705;SRR3197708;SRR3197711;SRR6960225;SRR6960209;ERR2224046;ERR2224047;ERR2224048;ERR2224051	Chr1plus_6244349_6244447	13	NA
Chr1plus	6244349	6244451	4;3;6;2;2;1;3;1;4;2;3;2;2	+	SRR3197704;SRR3197711;SRR6960213;SRR6960214;SRR6960221;SRR6960210;SRR3197710;SRR6960208;SRR6960217;SRR3197703;SRR3197705;SRR6960225;SRR6960219	Chr1plus_6244349_6244451	6	NA
Chr1plus	6249333	6249391	8;2;1;2;1;26;14;86;1;1	+	SRR3197709;SRR6960209;SRR6960212;SRR3197704;SRR6960218;ERR2224046;ERR2224047;ERR2224051;SRR6960213;SRR3197702	Chr1plus_6249333_6249391	86	NA
Chr1plus	6270548	6270599	45;127;10;8;146;6;7;4;2;1;2;1	-	SRR6960209;SRR6960221;SRR6960213;SRR6960217;SRR6960219;SRR6960223;SRR6960218;SRR6960222;ERR2224047;SRR3197701;SRR6960214;SRR3197700	Chr1plus_6270548_6270599	146	NA
Chr1plus	6271005	6271070	8;12;3	-	SRR6960219;SRR6960221;SRR6960209	Chr1plus_6271005_6271070	12	NA
Chr1plus	6271008	6271070	14;1;9;1;1	-	SRR6960219;SRR6960209;SRR6960221;SRR6960223;SRR6960214	Chr1plus_6271008_6271070	14	NA
Chr1plus	6272284	6272347	4;1;6	+	SRR6960208;SRR6960214;SRR6960221	Chr1plus_6272284_6272347	6	NA
Chr1plus	6281646	6281711	7;9;3;14;33;8;9;13;5;8;10;5;10;6;3;4;36;127;76;26;50;18;1	+	SRR6960217;SRR6960219;SRR6960222;SRR3197702;SRR3197704;SRR3197703;SRR3197700;SRR3197711;SRR3197706;SRR3197708;SRR3197709;SRR6960221;SRR3197705;SRR3197710;SRR3197701;SRR3197707;ERR2224049;ERR2224046;ERR2224047;ERR2224048;ERR2224050;ERR2224051;SRR6960213	Chr1plus_6281646_6281711	127	NA
Chr1plus	6281905	6281994	4;21;6;1;9;4;2;1;3;1;2	+	SRR3197701;SRR3197703;SRR3197708;SRR6960222;SRR3197704;SRR3197705;SRR3197700;SRR3197707;SRR6960216;SRR3197702;SRR6960213	Chr1plus_6281905_6281994	21	NA
Chr1plus	6282104	6282756	13;5;12;16;9;5;7;6;17;4;10;4;3;1;4;1;5;60;36;40;22;14	+	SRR3197701;SRR6960217;SRR3197711;SRR3197704;SRR3197710;SRR3197702;SRR6960209;SRR3197709;SRR3197705;SRR3197708;SRR3197703;SRR3197700;SRR6960222;SRR6960221;SRR3197707;SRR6960212;SRR3197706;ERR2224046;ERR2224047;ERR2224050;ERR2224048;ERR2224049	Chr1plus_6282104_6282756	60	NA
Chr1plus	6291730	6291791	30;3;2;2;2;2;6;1;1;2;2;1;7;2;4;5;2;1	-	SRR3197710;SRR3197711;SRR3197705;SRR6960217;SRR6960219;SRR3197700;SRR6960222;SRR6960225;SRR3197701;SRR3197702;SRR6960220;SRR3197703;SRR6960216;SRR6960221;SRR6960215;SRR6960213;SRR6960214;ERR2224047	Chr1plus_6291730_6291791	30	NA
Chr1plus	6295141	6295190	1;5;1;2;1;3;2;1	-	SRR6960216;SRR3197710;SRR3197702;SRR6960221;SRR3197703;SRR6960218;SRR3197707;SRR3197704	Chr1plus_6295141_6295190	5	NA
Chr1plus	6301002	6301079	11;3;2;3;1	+	SRR6960220;SRR6960215;SRR6960221;SRR6960216;SRR6960225	Chr1plus_6301002_6301079	11	NA
Chr1plus	6301861	6301914	7;4;3;3;2;2;1;2;1	+	SRR6960218;SRR6960221;SRR3197709;SRR3197704;SRR3197708;SRR6960209;SRR6960215;SRR6960208;SRR6960213	Chr1plus_6301861_6301914	7	NA
Chr1plus	6302373	6302444	6;8;2;2;4;5;6;6;8;2;9;2;3;3;6;1;1;3;4;1;5;4;1;1;1;2;13;5;4;1;1	+	SRR6960219;SRR6960225;SRR3197701;SRR3197702;SRR3197710;SRR6960211;SRR6960223;SRR6960216;SRR6960222;SRR6960212;SRR6960209;SRR3197700;SRR3197704;SRR3197706;SRR6960220;SRR3197703;SRR6960214;SRR3197708;SRR6960218;SRR6960208;SRR6960217;SRR6960221;SRR6960213;SRR6960207;SRR3197707;SRR6960215;ERR2224048;ERR2224051;ERR2224049;ERR2224046;ERR2224047	Chr1plus_6302373_6302444	13	NA
Chr1plus	6308108	6308193	4;11;4;1;2;2;1;1;2;1;2	+	SRR6960208;SRR6960220;SRR6960214;SRR6960223;SRR6960225;SRR6960216;SRR3197701;SRR6960211;SRR6960217;SRR6960219;SRR6960215	Chr1plus_6308108_6308193	11	NA
Chr1plus	6313303	6313352	2;4;4;2;2;2;1;5	-	SRR6960212;SRR3197710;SRR6960217;SRR3197702;SRR3197703;SRR3197711;SRR6960223;ERR2224047	Chr1plus_6313303_6313352	5	NA
Chr1plus	6319751	6319825	4;9;8;7;7;3;4;6;6;15;2;3;2;4;3;5;1;6;5;9	-	SRR3197704;SRR6960225;SRR6960214;SRR6960220;SRR6960212;SRR3197705;SRR6960210;SRR6960218;SRR6960207;SRR6960216;SRR6960219;SRR6960222;SRR6960209;SRR6960215;SRR6960217;SRR3197701;SRR3197702;SRR6960223;SRR6960213;ERR2224050	Chr1plus_6319751_6319825	15	NA
Chr1plus	6319892	6320083	80;96;41;59;135;111;83;54;264;215;53;69;81;128;110;32;146;35;39;29;35;104;196;110;67;136;28;28;63;140;9;6;13;5	-	SRR3197705;SRR6960213;SRR3197706;SRR6960208;SRR6960216;SRR3197702;SRR3197707;SRR3197710;SRR6960225;SRR3197701;SRR3197709;SRR6960207;SRR6960210;SRR6960214;SRR6960220;SRR3197711;SRR3197700;SRR3197703;SRR3197704;SRR3197708;SRR6960209;SRR6960211;SRR6960212;SRR6960215;SRR6960217;SRR6960218;SRR6960219;SRR6960221;SRR6960222;SRR6960223;SRR6960224;ERR2224051;ERR2224048;ERR2224050	Chr1plus_6319892_6320083	264	NA
Chr1plus	6320793	6320872	5;23	+	SRR6960222;SRR3197709	Chr1plus_6320793_6320872	23	NA
Chr1plus	6321649	6652033	63;25	-	SRR6960218;SRR6960220	Chr1plus_6321649_6652033	63	NA
Chr1plus	6321943	6322457	17;90	-	ERR2224047;ERR2224051	Chr1plus_6321943_6322457	90	NA
Chr1plus	6322390	6322457	15;7;17;9;10;12;13;16;19;17;7;16;11;13;7;18;14;18;3;25;14;2;5;4;1;6;2;1;5	-	SRR3197701;SRR3197707;SRR3197710;SRR3197703;SRR3197708;SRR3197709;SRR6960209;SRR6960217;SRR6960221;SRR6960222;SRR6960223;SRR3197704;SRR6960215;SRR3197700;SRR6960212;SRR6960218;SRR3197705;SRR6960213;SRR3197706;SRR6960219;SRR3197711;SRR6960207;SRR6960208;SRR6960211;SRR6960225;SRR3197702;SRR6960210;SRR6960220;SRR6960216	Chr1plus_6322390_6322457	25	NA
Chr1plus	6322384	6322457	1;142	-	SRR6960214;ERR2224050	Chr1plus_6322384_6322457	142	NA
Chr1plus	6322523	6322596	4;5;2;2	-	SRR3197702;SRR3197710;SRR6960219;SRR3197708	Chr1plus_6322523_6322596	5	NA
Chr1plus	6325703	6325767	2;11;2;4;4;5;9;4;4;3;2;2;3;3;1;2;1;1;1	+	SRR6960217;SRR6960216;SRR6960219;SRR6960225;SRR6960222;SRR6960223;SRR6960218;SRR6960213;SRR6960209;SRR3197701;SRR6960220;SRR3197700;SRR6960207;SRR3197710;SRR3197711;ERR2224050;SRR3197704;SRR6960211;SRR3197707	Chr1plus_6325703_6325767	11	NA
Chr1plus	6329827	6330244	11;55;19;75;39;13;14;3;2;14;3;4;1;1;1;1;4;2;127;58;25;1;35;11;33	-	SRR3197700;SRR6960209;SRR6960218;SRR6960219;SRR6960221;SRR6960222;SRR6960207;SRR6960216;SRR6960214;SRR6960213;SRR3197701;SRR6960217;SRR6960220;SRR3197703;SRR6960223;SRR3197708;SRR3197710;SRR3197704;ERR2224048;ERR2224046;ERR2224049;SRR6960225;ERR2224047;ERR2224050;ERR2224051	Chr1plus_6329827_6330244	127	NA
